"","group","median_BaromP","mean_BaromP","min_BaromP","max_BaromP","first_Qu_BaromP","third_Qu_BaromP","count","first_time","median_time","median_time_UTC","IBI_sec"
"162",162,1015.40625,1015.421626047,1014.54834,1017.520508,1015.10681175,1015.724182,3000,1581375863.80801,1581376014.06191,2020-02-11 04:06:54,3603.0700969696
"163",163,1014.747803,1014.73152392933,1014.173828,1015.296875,1014.58581575,1014.880188,3000,1581379467.30144,1581379617.55106,2020-02-11 05:06:57,3603.49342894554
"164",164,1014.476929,1014.47640912727,1013.884766,1014.981201,1014.32666,1014.640137,3080,1581383070.13823,1581383216.39183,2020-02-11 06:06:56,3602.83678507805
"165",165,1013.9104,1013.91267834448,1013.218994,1014.417725,1013.768311,1014.053284,3080,1581386673.30335,1581386819.55263,2020-02-11 07:06:59,3603.16512703896
"166",166,1014.458984,1014.43138769067,1013.556152,1014.982422,1014.299927,1014.574707,3000,1581390276.45122,1581390426.61872,2020-02-11 08:07:06,3603.14786791801
"167",167,1014.402344,1014.40397111167,1013.527832,1015.12793,1014.250671,1014.573364,3000,1581393879.13246,1581394029.70177,2020-02-11 09:07:09,3602.68124294281
"168",168,1013.820557,1013.8006403212,1013.037354,1014.364258,1013.648865,1013.966797,3160,1581397481.49409,1581397624.7496,2020-02-11 10:07:04,3602.3616309166
"169",169,1012.8339845,1012.83674958633,1011.789795,1013.573975,1012.674316,1013.02996825,3000,1581401085.5837,1581401235.82032,2020-02-11 11:07:15,3604.089605093
"170",170,1011.967163,1011.94713109833,1011.115967,1012.61792,1011.780945,1012.125488,3000,1581404688.42048,1581404838.9811,2020-02-11 12:07:18,3602.83678412437
"171",171,1011.484863,1011.480907138,1010.903564,1012.085938,1011.339783,1011.623047,3000,1581408291.49054,1581408441.83951,2020-02-11 13:07:21,3603.07005691528
"172",172,1011.11792,1011.09750569733,1010.466064,1011.704834,1010.958496,1011.234375,3000,1581411894.55199,1581412044.90096,2020-02-11 14:07:24,3603.06144595146
"173",173,1010.844116,1010.83869848333,1010.145996,1011.679199,1010.652466,1011.026367,3000,1581415497.62208,1581415647.97104,2020-02-11 15:07:27,3603.0700969696
"174",174,1010.595459,1010.60171581967,1010.067383,1011.05957,1010.472839,1010.744202,3000,1581419100.5885,1581419250.94176,2020-02-11 16:07:30,3602.96641612053
"175",175,1010.560181,1010.54764274333,1009.952637,1011.02832,1010.435303,1010.669922,3000,1581422703.84866,1581422854.09823,2020-02-11 17:07:34,3603.26015782356
"176",176,1010.04895,1010.05161099567,1009.425049,1010.627441,1009.933533,1010.168701,3000,1581426306.82368,1581426457.16833,2020-02-11 18:07:37,3602.97502613068
"177",177,1010.685547,1010.68209839067,1010.000732,1011.145264,1010.56683375,1010.796936,3000,1581429910.28255,1581430060.63153,2020-02-11 19:07:40,3603.45886898041
"178",178,1011.001709,1011.009811933,1010.542236,1011.464111,1010.899902,1011.138672,3000,1581433512.8429,1581433663.09247,2020-02-11 20:07:43,3602.56034302711
"179",179,1011.188477,1011.185786044,1010.872314,1011.539062,1011.101318,1011.268066,3000,1581437116.01663,1581437266.7587,2020-02-11 21:07:46,3603.1737370491
"180",180,1011.40271,1011.39972501567,1010.969482,1011.887939,1011.29071,1011.514038,3000,1581440718.55967,1581440869.62144,2020-02-11 22:07:49,3602.54304289818
"181",181,1011.0997315,1011.103111338,1010.755615,1011.428467,1011.015625,1011.193665,3000,1581444322.43327,1581444472.69154,2020-02-11 23:07:52,3603.87359309196
"182",182,1011.0097655,1011.00646704733,1010.521729,1011.35376,1010.907898,1011.112793,3000,1581447924.99361,1581448075.33826,2020-02-12 00:07:55,3602.56034183502
"183",183,1010.507324,1010.512572184,1010.119629,1011.0271,1010.40203875,1010.617981,3000,1581451528.54751,1581451678.90081,2020-02-12 01:07:58,3603.55390119553
"184",184,1009.925659,1009.931825856,1009.46875,1010.317627,1009.840576,1010.012939,3000,1581455131.42751,1581455281.7808,2020-02-12 02:08:01,3602.87999486923
"185",185,1010.376465,1010.37181787167,1010.004883,1010.736328,1010.27478,1010.473694,3000,1581458734.72222,1581458885.0712,2020-02-12 03:08:05,3603.29471802711
"186",186,1009.179199,1009.16821410733,1008.442871,1009.851074,1008.999023,1009.347717,3000,1581462337.76641,1581462488.11967,2020-02-12 04:08:08,3603.04418611526
"187",187,1009.171265,1009.13542602167,1008.231445,1009.832764,1008.971863,1009.321106,3000,1581465940.54273,1581466090.89168,2020-02-12 05:08:10,3602.77631497383
"188",188,1010.184448,1010.14351797967,1009.067383,1011.126709,1009.948242,1010.366211,3000,1581469543.5091,1581469693.8624,2020-02-12 06:08:13,3602.96637487411
"189",189,1009.9886475,1009.93842015667,1008.678955,1010.662598,1009.732544,1010.212891,3000,1581473146.68288,1581473297.03185,2020-02-12 07:08:17,3603.1737780571
"190",190,1010.501709,1010.47402019067,1009.509033,1010.999756,1010.390869,1010.606689,3000,1581476749.45919,1581476899.81249,2020-02-12 08:08:19,3602.77631402016
"191",191,1009.650391,1009.63802880867,1009.095215,1010.033447,1009.541931,1009.736328,3000,1581480353.11681,1581480503.50896,2020-02-12 09:08:23,3603.65762090683
"192",192,1009.521362,1009.57017228467,1007.271484,1014.897461,1009.399902,1009.634521,3000,1581483955.59073,1581484106.54882,2020-02-12 10:08:26,3602.47392201424
"193",193,1008.484131,1008.491154373,1007.920654,1009.217529,1008.382507,1008.613525,3000,1581487559.05825,1581487709.41151,2020-02-12 11:08:29,3603.46751999855
"194",194,1007.774414,1007.76887045167,1007.362549,1008.112305,1007.701843,1007.851074,3000,1581491161.54079,1581491311.88976,2020-02-12 12:08:31,3602.48253202438
"195",195,1005.869507,1005.88652421468,1005.458496,1006.32251,1005.77124,1006.0047,2520,1581497842.59359,1581497968.94064,2020-02-12 13:59:28,6681.05279803276
"196",196,1007.595459,1007.5818842785,1007.121826,1007.887695,1007.499268,1007.68219,2000,1581504049.56096,1581504149.81089,2020-02-12 15:42:29,6206.96737909317
